activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,23157702,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ccc(NCC3CCNCC3)nc2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '13.53', 'le': '0.25', 'lle': '1.69', 'sei': '6.10'}",CHEMBL4865636,,CHEMBL4865636,5.43,0,http://www.openphacts.org/units/Nanomolar,3600090,=,1,1,=,,IC50,nM,,3700.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,3.7
,23157703,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2cc(CNCC3CCNCC3)sc2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '11.82', 'le': '0.23', 'lle': '0.88', 'sei': '6.53'}",CHEMBL4451922,,CHEMBL4451922,4.97,0,http://www.openphacts.org/units/Nanomolar,3600069,=,1,1,=,,IC50,nM,,10700.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,10.7
,23157704,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2nc(N)c(OCC3CCNCC3)nc2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '13.57', 'le': '0.25', 'lle': '2.99', 'sei': '4.54'}",CHEMBL4861695,,CHEMBL4861695,5.68,0,http://www.openphacts.org/units/Nanomolar,3600070,=,1,1,=,,IC50,nM,,2100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.1
,23157705,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2nc(OCC3CCNCC3)c3nccn3c2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '11.37', 'le': '0.21', 'lle': '1.67', 'sei': '4.86'}",CHEMBL4846666,,CHEMBL4846666,5.03,0,http://www.openphacts.org/units/Nanomolar,3600071,=,1,1,=,,IC50,nM,,9300.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,9.3
,23157706,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2nc(N3CC[C@H](N)C3)c3nccn3c2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '11.40', 'le': '0.21', 'lle': '2.19', 'sei': '4.23'}",CHEMBL4865955,,CHEMBL4865955,4.71,0,http://www.openphacts.org/units/Nanomolar,3600072,=,1,1,=,,IC50,nM,,19300.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,19.3
,23157707,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2nc(N3CCC[C@@H](N)C3)c3nccn3c2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '12.76', 'le': '0.23', 'lle': '2.55', 'sei': '4.89'}",CHEMBL4871638,,CHEMBL4871638,5.46,0,http://www.openphacts.org/units/Nanomolar,3600073,=,1,1,=,,IC50,nM,,3500.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,3.5
,23157708,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2nc(OCC3CCNCC3)cnc2-c2ccc(O)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '13.04', 'le': '0.24', 'lle': '1.74', 'sei': '5.46'}",CHEMBL4865768,,CHEMBL4865768,5.09,0,http://www.openphacts.org/units/Nanomolar,3600074,=,1,1,=,,IC50,nM,,8100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,8.1
,23157709,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)Cc1ccc(-c2nc(OCC3CCNCC3)cnc2-c2ccc(O)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '11.20', 'le': '0.21', 'lle': '0.73', 'sei': '6.65'}",CHEMBL4857650,,CHEMBL4857650,4.69,0,http://www.openphacts.org/units/Nanomolar,3600075,=,1,1,=,,IC50,nM,,20500.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,20.5
,23157710,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '10.15', 'le': '0.19', 'lle': '1.24', 'sei': '4.43'}",CHEMBL4872934,,CHEMBL4872934,4.52,0,http://www.openphacts.org/units/Nanomolar,3600076,=,1,1,=,,IC50,nM,,30000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,30.0
,23157711,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2nc(OCC3CCNCC3)cnc2-c2ccncc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '17.30', 'le': '0.32', 'lle': '3.45', 'sei': '7.56'}",CHEMBL4872312,,CHEMBL4872312,6.50,0,http://www.openphacts.org/units/Nanomolar,3600077,=,1,1,=,,IC50,nM,,320.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.32
,23157712,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2nc(OCCC3CCNCC3)cnc2-c2ccncc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '14.81', 'le': '0.27', 'lle': '2.34', 'sei': '6.71'}",CHEMBL4851861,,CHEMBL4851861,5.77,0,http://www.openphacts.org/units/Nanomolar,3600078,=,1,1,=,,IC50,nM,,1700.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.7
,23157713,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(CN)ccc1-c1nc(OCC2CCNCC2)cnc1-c1ccncc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '13.45', 'le': '0.25', 'lle': '2.41', 'sei': '5.73'}",CHEMBL4859419,,CHEMBL4859419,5.46,0,http://www.openphacts.org/units/Nanomolar,3600079,=,1,1,=,,IC50,nM,,3500.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,3.5
,23157714,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)Cc1ccc(-c2nc(OCC3CCNCC3)cnc2-c2cccnc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '12.40', 'le': '0.23', 'lle': '1.35', 'sei': '7.92'}",CHEMBL4852490,,CHEMBL4852490,5.00,0,http://www.openphacts.org/units/Nanomolar,3600080,=,1,1,=,,IC50,nM,,9900.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,9.9
,23157715,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(CN)c(F)c2)cc1,,,CHEMBL4811233,J Med Chem,2021,,CHEMBL4868693,,CHEMBL4868693,,0,http://www.openphacts.org/units/Nanomolar,3600081,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,50.0
,23157716,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCCNc1nc(OCC2CCNCC2)cnc1-c1ccc(CN)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '14.53', 'le': '0.27', 'lle': '3.83', 'sei': '4.66'}",CHEMBL4868084,,CHEMBL4868084,5.18,0,http://www.openphacts.org/units/Nanomolar,3600082,=,1,1,=,,IC50,nM,,6600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,6.6
,23157717,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2CCN2CCOCC2)cc1,,,CHEMBL4811233,J Med Chem,2021,,CHEMBL4865019,,CHEMBL4865019,,0,http://www.openphacts.org/units/Nanomolar,3600083,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,10.0
,23157718,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-n2cccn2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '12.65', 'le': '0.23', 'lle': '2.44', 'sei': '5.07'}",CHEMBL4871830,,CHEMBL4871830,4.61,0,http://www.openphacts.org/units/Nanomolar,3600084,=,1,1,=,,IC50,nM,,24600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,24.6
,23157719,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-n2ccnn2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '14.33', 'le': '0.26', 'lle': '3.68', 'sei': '5.05'}",CHEMBL4879182,,CHEMBL4879182,5.24,0,http://www.openphacts.org/units/Nanomolar,3600085,=,1,1,=,,IC50,nM,,5800.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,5.8
,23157720,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-n2ccnc2)cc1,,,CHEMBL4811233,J Med Chem,2021,,CHEMBL4857428,,CHEMBL4857428,,0,http://www.openphacts.org/units/Nanomolar,3600086,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,50.0
,23157721,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cn1cc(-c2nc(OCC3CCNCC3)cnc2-c2ccc(CN)cc2)cn1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '13.57', 'le': '0.25', 'lle': '2.76', 'sei': '5.65'}",CHEMBL4869683,,CHEMBL4869683,5.14,0,http://www.openphacts.org/units/Nanomolar,3600087,=,1,1,=,,IC50,nM,,7300.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,7.3
,23157722,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2cn[nH]c2)cc1,,,CHEMBL4811233,J Med Chem,2021,,CHEMBL4856790,,CHEMBL4856790,,0,http://www.openphacts.org/units/Nanomolar,3600088,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,50.0
,23157723,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1noc(C)c1-c1nc(OCC2CCNCC2)cnc1-c1ccc(CN)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '12.59', 'le': '0.23', 'lle': '1.70', 'sei': '5.00'}",CHEMBL4852500,,CHEMBL4852500,4.96,0,http://www.openphacts.org/units/Nanomolar,3600089,=,1,1,=,,IC50,nM,,11100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,11.1
,23157724,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1noc(C)c1-c1ccc(-c2nc(OCC3CCNCC3)cnc2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,,CHEMBL4852943,,CHEMBL4852943,,0,http://www.openphacts.org/units/Nanomolar,3600109,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,10.0
,23157725,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(-n3ccnn3)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,,CHEMBL4878457,,CHEMBL4878457,,0,http://www.openphacts.org/units/Nanomolar,3600110,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,10.0
,23157726,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(-n3cc(CO)nn3)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,,CHEMBL4860784,,CHEMBL4860784,,0,http://www.openphacts.org/units/Nanomolar,3600111,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,10.0
,23157727,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(Oc3ccccc3)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '9.62', 'le': '0.18', 'lle': '-0.95', 'sei': '5.45'}",CHEMBL4871503,,CHEMBL4871503,4.49,0,http://www.openphacts.org/units/Nanomolar,3600112,=,1,1,=,,IC50,nM,,32600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,32.6
,23157728,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(-c3ccncc3)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '10.14', 'le': '0.18', 'lle': '-0.13', 'sei': '5.32'}",CHEMBL4858938,,CHEMBL4858938,4.58,0,http://www.openphacts.org/units/Nanomolar,3600113,=,1,1,=,,IC50,nM,,26500.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,26.5
,23157729,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(-c3cn[nH]c3)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '13.89', 'le': '0.25', 'lle': '2.08', 'sei': '6.01'}",CHEMBL4862682,,CHEMBL4862682,6.12,0,http://www.openphacts.org/units/Nanomolar,3600114,=,1,1,=,,IC50,nM,,760.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.76
,23157730,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(-c3ccoc3)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '12.83', 'le': '0.23', 'lle': '0.74', 'sei': '6.56'}",CHEMBL4850391,,CHEMBL4850391,5.65,0,http://www.openphacts.org/units/Nanomolar,3600115,=,1,1,=,,IC50,nM,,2220.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.22
,23157731,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)c1ccc(-c2nc(OCC3CCNCC3)cnc2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '14.31', 'le': '0.26', 'lle': '2.11', 'sei': '6.61'}",CHEMBL4850270,,CHEMBL4850270,5.96,0,http://www.openphacts.org/units/Nanomolar,3600116,=,1,1,=,,IC50,nM,,1100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.1
,23157732,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1ccc(-c2nc(OCC3CCNCC3)cnc2-c2ccc(CN)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '11.45', 'le': '0.21', 'lle': '0.00', 'sei': '6.53'}",CHEMBL4858886,,CHEMBL4858886,4.77,0,http://www.openphacts.org/units/Nanomolar,3600117,=,1,1,=,,IC50,nM,,17000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,17.0
,23157733,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(O)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '12.55', 'le': '0.23', 'lle': '1.55', 'sei': '5.25'}",CHEMBL4863474,,CHEMBL4863474,4.90,0,http://www.openphacts.org/units/Nanomolar,3600118,=,1,1,=,,IC50,nM,,12600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,12.6
,23157734,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc3nc[nH]c3c2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '11.82', 'le': '0.22', 'lle': '1.38', 'sei': '4.82'}",CHEMBL4877029,,CHEMBL4877029,4.90,0,http://www.openphacts.org/units/Nanomolar,3600119,=,1,1,=,,IC50,nM,,12600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,12.6
,23157735,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2cccc3[nH]cnc23)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '13.98', 'le': '0.26', 'lle': '2.28', 'sei': '5.70'}",CHEMBL4865364,,CHEMBL4865364,5.80,0,http://www.openphacts.org/units/Nanomolar,3600120,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.6
,23157736,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2cc3ccccc3[nH]2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '12.45', 'le': '0.23', 'lle': '1.02', 'sei': '5.79'}",CHEMBL4872617,,CHEMBL4872617,5.15,0,http://www.openphacts.org/units/Nanomolar,3600121,=,1,1,=,,IC50,nM,,7100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,7.1
,23157737,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2cccc3[nH]ccc23)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '13.78', 'le': '0.25', 'lle': '1.57', 'sei': '6.41'}",CHEMBL4870653,,CHEMBL4870653,5.70,0,http://www.openphacts.org/units/Nanomolar,3600122,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.0
,23157738,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc3[nH]ccc3c2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '14.87', 'le': '0.27', 'lle': '2.02', 'sei': '6.92'}",CHEMBL4853830,,CHEMBL4853830,6.15,0,http://www.openphacts.org/units/Nanomolar,3600123,=,1,1,=,,IC50,nM,,710.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.71
,23157739,[],CHEMBL4811973,Inhibition Zika virus NS3B (47 to 95 residues)/NS3 (1 to 170 residues) protease expressed in Escherichia coli BL21 using 7-amino-4-methylcoumarin as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ncc(NCC3CCNCC3)nc2C(=O)Nc2ccc(Cl)cc2)cc1,,,CHEMBL4811233,J Med Chem,2021,"{'bei': '14.85', 'le': '0.29', 'lle': '2.78', 'sei': '6.38'}",CHEMBL4865964,,CHEMBL4865964,6.70,0,http://www.openphacts.org/units/Nanomolar,3600124,=,1,1,=,,IC50,nM,,200.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.2
